pincode,age_0_5,age_5_17,age_18_greater,new_date,state_clean,district_clean,month
713519,0,1,0,2025-09-19,West Bengal,Purba Bardhaman,9
741316,1,0,0,2025-09-19,West Bengal,Purba Bardhaman,9
731103,2,0,0,2025-09-19,West Bengal,Birbhum,9
731126,2,0,0,2025-09-19,West Bengal,Birbhum,9
731219,2,0,0,2025-09-19,West Bengal,Birbhum,9
731238,1,0,0,2025-09-19,West Bengal,Birbhum,9
731240,3,0,0,2025-09-19,West Bengal,Birbhum,9
731241,1,0,0,2025-09-19,West Bengal,Birbhum,9
731243,8,0,0,2025-09-19,West Bengal,Birbhum,9
731301,1,0,0,2025-09-19,West Bengal,Birbhum,9
736165,3,0,0,2025-09-19,West Bengal,Cooch Behar,9
736170,1,0,0,2025-09-19,West Bengal,Cooch Behar,9
733121,15,0,0,2025-09-19,West Bengal,Dakshin Dinajpur,9
733140,13,1,0,2025-09-19,West Bengal,Dakshin Dinajpur,9
734010,1,1,1,2025-09-19,West Bengal,Darjeeling,9
734105,1,0,0,2025-09-19,West Bengal,Darjeeling,9
721422,2,0,0,2025-09-19,West Bengal,,9
721434,0,1,0,2025-09-19,West Bengal,,9
721443,1,0,0,2025-09-19,West Bengal,,9
721447,1,0,0,2025-09-19,West Bengal,,9
721450,2,0,0,2025-09-19,West Bengal,,9
721626,1,0,0,2025-09-19,West Bengal,,9
721631,1,0,0,2025-09-19,West Bengal,,9
721634,1,0,0,2025-09-19,West Bengal,,9
711102,1,3,0,2025-09-19,West Bengal,Howrah,9
711109,1,0,0,2025-09-19,West Bengal,Howrah,9
711227,1,1,0,2025-09-19,West Bengal,Howrah,9
711303,4,1,0,2025-09-19,West Bengal,Howrah,9
711322,3,1,0,2025-09-19,West Bengal,Howrah,9
712146,2,0,0,2025-09-19,West Bengal,Hooghly,9
712234,1,0,0,2025-09-19,West Bengal,Hooghly,9
712310,1,1,0,2025-09-19,West Bengal,Hooghly,9
712311,4,3,0,2025-09-19,West Bengal,Hooghly,9
712404,3,1,0,2025-09-19,West Bengal,Hooghly,9
712409,4,5,0,2025-09-19,West Bengal,Hooghly,9
712413,7,1,0,2025-09-19,West Bengal,Hooghly,9
712417,8,1,0,2025-09-19,West Bengal,Hooghly,9
712501,2,0,0,2025-09-19,West Bengal,Hooghly,9
712512,3,0,0,2025-09-19,West Bengal,Hooghly,9
712702,2,1,0,2025-09-19,West Bengal,Hooghly,9
712707,2,0,0,2025-09-19,West Bengal,Hooghly,9
711104,3,0,0,2025-09-19,West Bengal,Howrah,9
711401,2,6,0,2025-09-19,West Bengal,Howrah,9
711404,2,0,0,2025-09-19,West Bengal,Howrah,9
711405,3,1,0,2025-09-19,West Bengal,Howrah,9
711410,8,0,0,2025-09-19,West Bengal,Howrah,9
711414,2,0,0,2025-09-19,West Bengal,Howrah,9
712409,0,1,0,2025-09-19,West Bengal,Hooghly,9
735102,1,0,0,2025-09-19,West Bengal,Jalpaiguri,9
735215,0,1,0,2025-09-19,West Bengal,Jalpaiguri,9
735216,1,1,0,2025-09-19,West Bengal,Jalpaiguri,9
735217,0,2,0,2025-09-19,West Bengal,Jalpaiguri,9
735223,0,1,0,2025-09-19,West Bengal,Jalpaiguri,9
735235,1,0,0,2025-09-19,West Bengal,Jalpaiguri,9
736122,1,0,0,2025-09-19,West Bengal,Jalpaiguri,9
736208,1,0,0,2025-09-19,West Bengal,Jalpaiguri,9
721143,3,0,0,2025-09-19,West Bengal,Jhargram,9
721426,1,0,0,2025-09-19,West Bengal,Jhargram,9
721513,1,0,0,2025-09-19,West Bengal,Jhargram,9
735301,0,1,0,2025-09-19,West Bengal,Cooch Behar,9
736135,9,4,0,2025-09-19,West Bengal,Cooch Behar,9
736156,1,2,0,2025-09-19,West Bengal,Cooch Behar,9
736158,1,1,0,2025-09-19,West Bengal,Cooch Behar,9
736177,1,0,0,2025-09-19,West Bengal,Cooch Behar,9
700012,2,0,0,2025-09-19,West Bengal,Kolkata,9
700018,4,8,0,2025-09-19,West Bengal,Kolkata,9
700025,0,1,0,2025-09-19,West Bengal,Kolkata,9
700026,1,0,0,2025-09-19,West Bengal,Kolkata,9
700053,1,0,0,2025-09-19,West Bengal,Kolkata,9
700074,1,1,0,2025-09-19,West Bengal,Kolkata,9
700075,1,0,0,2025-09-19,West Bengal,Kolkata,9
732121,2,1,0,2025-09-19,West Bengal,Malda,9
732122,6,3,0,2025-09-19,West Bengal,Malda,9
732126,5,0,0,2025-09-19,West Bengal,Malda,9
732127,1,0,0,2025-09-19,West Bengal,Malda,9
732128,6,1,0,2025-09-19,West Bengal,Malda,9
732141,0,1,0,2025-09-19,West Bengal,Malda,9
732147,0,1,0,2025-09-19,West Bengal,Malda,9
732201,13,7,1,2025-09-19,West Bengal,Malda,9
732202,8,1,0,2025-09-19,West Bengal,Malda,9
732203,4,2,0,2025-09-19,West Bengal,Malda,9
731222,2,1,0,2025-09-19,West Bengal,Murshidabad,9
742121,10,1,0,2025-09-19,West Bengal,Murshidabad,9
742122,9,0,0,2025-09-19,West Bengal,Murshidabad,9
742135,17,2,0,2025-09-19,West Bengal,Murshidabad,9
742136,14,0,0,2025-09-19,West Bengal,Murshidabad,9
742137,0,1,0,2025-09-19,West Bengal,Murshidabad,9
742151,4,0,0,2025-09-19,West Bengal,Murshidabad,9
742166,19,5,0,2025-09-19,West Bengal,Murshidabad,9
742181,8,0,0,2025-09-19,West Bengal,Murshidabad,9
742189,11,0,0,2025-09-19,West Bengal,Murshidabad,9
742212,7,0,0,2025-09-19,West Bengal,Murshidabad,9
742223,9,0,0,2025-09-19,West Bengal,Murshidabad,9
742227,1,0,0,2025-09-19,West Bengal,Murshidabad,9
742230,2,0,0,2025-09-19,West Bengal,Murshidabad,9
741103,4,1,0,2025-09-19,West Bengal,Nadia,9
741124,17,3,0,2025-09-19,West Bengal,Nadia,9
741125,2,0,0,2025-09-19,West Bengal,Nadia,9
741127,1,2,0,2025-09-19,West Bengal,Nadia,9
741137,3,4,0,2025-09-19,West Bengal,Nadia,9
741155,5,0,0,2025-09-19,West Bengal,Nadia,9
741221,1,0,0,2025-09-19,West Bengal,Nadia,9
741245,3,1,0,2025-09-19,West Bengal,Nadia,9
741250,1,1,0,2025-09-19,West Bengal,Nadia,9
741317,3,0,0,2025-09-19,West Bengal,Nadia,9
741503,6,0,0,2025-09-19,West Bengal,Nadia,9
741505,1,0,0,2025-09-19,West Bengal,Nadia,9
700056,1,0,0,2025-09-19,West Bengal,,9
700074,0,1,1,2025-09-19,West Bengal,,9
700110,3,0,1,2025-09-19,West Bengal,,9
700120,2,0,0,2025-09-19,West Bengal,,9
700130,4,2,0,2025-09-19,West Bengal,,9
700136,0,2,0,2025-09-19,West Bengal,,9
743126,12,6,0,2025-09-19,West Bengal,,9
743221,2,2,1,2025-09-19,West Bengal,,9
743222,1,0,0,2025-09-19,West Bengal,,9
743246,1,0,0,2025-09-19,West Bengal,,9
743270,1,0,0,2025-09-19,West Bengal,,9
743272,1,0,1,2025-09-19,West Bengal,,9
743293,8,1,0,2025-09-19,West Bengal,,9
743401,7,1,0,2025-09-19,West Bengal,,9
743405,2,0,0,2025-09-19,West Bengal,,9
743445,3,1,0,2025-09-19,West Bengal,,9
743704,1,0,0,2025-09-19,West Bengal,,9
743711,1,0,0,2025-09-19,West Bengal,,9
700057,0,1,0,2025-09-19,West Bengal,North 24 Parganas,9
743711,1,0,0,2025-09-19,West Bengal,North 24 Parganas,9
713343,1,0,0,2025-09-19,West Bengal,Paschim Bardhaman,9
721122,7,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721127,11,7,1,2025-09-19,West Bengal,Paschim Medinipur,9
721129,3,1,0,2025-09-19,West Bengal,Paschim Medinipur,9
721139,1,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721153,2,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721155,2,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721252,1,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721254,7,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721301,6,3,0,2025-09-19,West Bengal,Paschim Medinipur,9
721466,1,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721502,3,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
721507,10,0,0,2025-09-19,West Bengal,Paschim Medinipur,9
713102,1,0,0,2025-09-19,West Bengal,Purba Bardhaman,9
713122,1,0,0,2025-09-19,West Bengal,Purba Bardhaman,9
713125,2,0,0,2025-09-19,West Bengal,Purba Bardhaman,9
713143,4,0,0,2025-09-19,West Bengal,Purba Bardhaman,9
713422,3,2,0,2025-09-19,West Bengal,Purba Bardhaman,9
713423,1,0,0,2025-09-19,West Bengal,Purba Bardhaman,9
721438,4,0,0,2025-09-19,West Bengal,Purba Medinipur,9
721441,2,0,0,2025-09-19,West Bengal,Purba Medinipur,9
721442,3,0,0,2025-09-19,West Bengal,Purba Medinipur,9
721649,3,0,0,2025-09-19,West Bengal,Purba Medinipur,9
721651,4,0,0,2025-09-19,West Bengal,Purba Medinipur,9
723215,3,0,0,2025-09-19,West Bengal,Purulia,9
723145,2,3,0,2025-09-19,West Bengal,,9
723148,3,0,0,2025-09-19,West Bengal,,9
723201,11,1,0,2025-09-19,West Bengal,,9
723212,6,1,0,2025-09-19,West Bengal,,9
723213,11,2,1,2025-09-19,West Bengal,,9
700140,2,1,0,2025-09-19,West Bengal,,9
743336,1,3,0,2025-09-19,West Bengal,,9
743338,5,1,1,2025-09-19,West Bengal,,9
743348,1,0,0,2025-09-19,West Bengal,,9
743349,9,1,0,2025-09-19,West Bengal,,9
743354,5,1,0,2025-09-19,West Bengal,,9
743355,6,1,0,2025-09-19,West Bengal,,9
743370,3,0,0,2025-09-19,West Bengal,,9
743395,0,1,0,2025-09-19,West Bengal,,9
743513,3,0,0,2025-09-19,West Bengal,,9
733133,1,0,0,2025-09-19,West Bengal,Dakshin Dinajpur,9
700084,2,1,0,2025-09-19,West Bengal,South 24 Parganas,9
700151,0,1,0,2025-09-19,West Bengal,South 24 Parganas,9
743312,1,0,0,2025-09-19,West Bengal,South 24 Parganas,9
743332,1,0,0,2025-09-19,West Bengal,South 24 Parganas,9
743373,3,0,0,2025-09-19,West Bengal,South 24 Parganas,9
733201,14,6,0,2025-09-19,West Bengal,Uttar Dinajpur,9
733207,31,23,0,2025-09-19,West Bengal,Uttar Dinajpur,9
721102,1,0,0,2025-09-19,West Bengal,,9
721451,6,0,0,2025-09-19,West Bengal,,9
735216,0,1,0,2025-09-20,West Bengal,Alipurduar,9
722102,2,0,0,2025-09-20,West Bengal,Bankura,9
722121,3,0,0,2025-09-20,West Bengal,Bankura,9
722135,5,0,0,2025-09-20,West Bengal,Bankura,9
722141,5,2,0,2025-09-20,West Bengal,Bankura,9
722143,2,1,0,2025-09-20,West Bengal,Bankura,9
722146,1,0,0,2025-09-20,West Bengal,Bankura,9
722150,5,1,0,2025-09-20,West Bengal,Bankura,9
722155,1,0,0,2025-09-20,West Bengal,Bankura,9
722157,3,0,0,2025-09-20,West Bengal,Bankura,9
722172,3,0,0,2025-09-20,West Bengal,Bankura,9
722174,1,0,0,2025-09-20,West Bengal,Bankura,9
722180,1,0,0,2025-09-20,West Bengal,Bankura,9
722206,2,4,0,2025-09-20,West Bengal,Bankura,9
722208,1,0,0,2025-09-20,West Bengal,Bankura,9
713101,5,1,0,2025-09-20,West Bengal,,9
713121,2,0,0,2025-09-20,West Bengal,,9
713129,4,0,0,2025-09-20,West Bengal,,9
713151,1,0,0,2025-09-20,West Bengal,,9
713167,0,1,0,2025-09-20,West Bengal,,9
713203,1,1,0,2025-09-20,West Bengal,,9
713212,2,0,0,2025-09-20,West Bengal,,9
713213,1,0,0,2025-09-20,West Bengal,,9
713301,1,0,0,2025-09-20,West Bengal,,9
713304,2,0,0,2025-09-20,West Bengal,,9
713324,2,1,0,2025-09-20,West Bengal,,9
713330,1,0,0,2025-09-20,West Bengal,,9
713333,2,0,0,2025-09-20,West Bengal,,9
713373,0,2,0,2025-09-20,West Bengal,,9
713424,2,1,0,2025-09-20,West Bengal,,9
713514,4,0,0,2025-09-20,West Bengal,,9
713519,7,0,0,2025-09-20,West Bengal,,9
713128,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
713302,1,1,0,2025-09-20,West Bengal,Purba Bardhaman,9
713371,0,1,0,2025-09-20,West Bengal,Purba Bardhaman,9
731202,1,0,0,2025-09-20,West Bengal,Birbhum,9
731220,2,0,0,2025-09-20,West Bengal,Birbhum,9
731224,14,0,0,2025-09-20,West Bengal,Birbhum,9
736134,10,3,0,2025-09-20,West Bengal,Cooch Behar,9
736159,5,2,0,2025-09-20,West Bengal,Cooch Behar,9
736170,4,1,0,2025-09-20,West Bengal,Cooch Behar,9
736175,1,2,0,2025-09-20,West Bengal,Cooch Behar,9
736179,1,0,0,2025-09-20,West Bengal,Cooch Behar,9
736181,1,0,0,2025-09-20,West Bengal,Cooch Behar,9
733125,12,0,0,2025-09-20,West Bengal,Dakshin Dinajpur,9
734003,0,1,0,2025-09-20,West Bengal,Darjeeling,9
734427,4,2,0,2025-09-20,West Bengal,Darjeeling,9
721440,1,0,0,2025-09-20,West Bengal,,9
721442,1,0,0,2025-09-20,West Bengal,,9
721450,1,0,0,2025-09-20,West Bengal,,9
721626,1,0,0,2025-09-20,West Bengal,,9
711101,2,1,0,2025-09-20,West Bengal,Howrah,9
711113,1,0,0,2025-09-20,West Bengal,Howrah,9
711204,1,0,0,2025-09-20,West Bengal,Howrah,9
711205,0,1,0,2025-09-20,West Bengal,Howrah,9
711303,5,2,0,2025-09-20,West Bengal,Howrah,9
711310,0,3,0,2025-09-20,West Bengal,Howrah,9
712135,0,1,0,2025-09-20,West Bengal,Hooghly,9
712149,6,1,0,2025-09-20,West Bengal,Hooghly,9
712221,1,1,0,2025-09-20,West Bengal,Hooghly,9
712248,1,4,0,2025-09-20,West Bengal,Hooghly,9
712302,9,2,0,2025-09-20,West Bengal,Hooghly,9
712401,1,0,0,2025-09-20,West Bengal,Hooghly,9
712402,4,1,0,2025-09-20,West Bengal,Hooghly,9
712412,1,0,0,2025-09-20,West Bengal,Hooghly,9
712416,7,1,0,2025-09-20,West Bengal,Hooghly,9
712426,1,0,0,2025-09-20,West Bengal,Hooghly,9
712429,1,0,0,2025-09-20,West Bengal,Hooghly,9
712503,1,0,0,2025-09-20,West Bengal,Hooghly,9
712512,4,0,0,2025-09-20,West Bengal,Hooghly,9
712513,1,0,0,2025-09-20,West Bengal,Hooghly,9
712601,1,1,0,2025-09-20,West Bengal,Hooghly,9
711101,4,2,0,2025-09-20,West Bengal,Howrah,9
711104,0,1,0,2025-09-20,West Bengal,Howrah,9
711109,0,1,0,2025-09-20,West Bengal,Howrah,9
711226,1,0,0,2025-09-20,West Bengal,Howrah,9
711227,1,0,0,2025-09-20,West Bengal,Howrah,9
711315,4,2,0,2025-09-20,West Bengal,Howrah,9
711317,1,0,0,2025-09-20,West Bengal,Howrah,9
711322,4,2,0,2025-09-20,West Bengal,Howrah,9
711404,3,0,0,2025-09-20,West Bengal,Howrah,9
711405,0,1,0,2025-09-20,West Bengal,Howrah,9
711409,2,0,0,2025-09-20,West Bengal,Howrah,9
711411,3,0,0,2025-09-20,West Bengal,Howrah,9
712250,1,0,0,2025-09-20,West Bengal,Hooghly,9
734001,2,0,0,2025-09-20,West Bengal,Jalpaiguri,9
734015,0,1,0,2025-09-20,West Bengal,Jalpaiguri,9
735206,0,1,2,2025-09-20,West Bengal,Jalpaiguri,9
735219,4,1,0,2025-09-20,West Bengal,Jalpaiguri,9
735305,2,2,0,2025-09-20,West Bengal,Jalpaiguri,9
736123,1,1,0,2025-09-20,West Bengal,Jalpaiguri,9
721452,1,0,0,2025-09-20,West Bengal,Jhargram,9
721517,1,0,0,2025-09-20,West Bengal,Jhargram,9
736135,4,0,0,2025-09-20,West Bengal,Cooch Behar,9
736146,2,4,0,2025-09-20,West Bengal,Cooch Behar,9
736159,3,1,0,2025-09-20,West Bengal,Cooch Behar,9
736176,2,0,0,2025-09-20,West Bengal,Cooch Behar,9
700003,0,0,1,2025-09-20,West Bengal,Kolkata,9
700009,3,1,0,2025-09-20,West Bengal,Kolkata,9
700024,4,1,0,2025-09-20,West Bengal,Kolkata,9
700031,1,0,0,2025-09-20,West Bengal,Kolkata,9
700032,0,1,0,2025-09-20,West Bengal,Kolkata,9
700044,1,3,0,2025-09-20,West Bengal,Kolkata,9
700094,1,0,0,2025-09-20,West Bengal,Kolkata,9
732121,3,2,0,2025-09-20,West Bengal,Malda,9
732127,6,2,0,2025-09-20,West Bengal,Malda,9
732128,6,0,0,2025-09-20,West Bengal,Malda,9
732139,2,2,0,2025-09-20,West Bengal,Malda,9
732141,2,0,0,2025-09-20,West Bengal,Malda,9
732142,0,1,0,2025-09-20,West Bengal,Malda,9
732150,1,0,0,2025-09-20,West Bengal,Malda,9
732210,13,1,0,2025-09-20,West Bengal,Malda,9
732103,1,1,0,2025-09-20,West Bengal,,9
742102,3,0,0,2025-09-20,West Bengal,Murshidabad,9
742122,10,0,0,2025-09-20,West Bengal,Murshidabad,9
742123,3,0,0,2025-09-20,West Bengal,Murshidabad,9
742139,0,1,0,2025-09-20,West Bengal,Murshidabad,9
742159,3,0,0,2025-09-20,West Bengal,Murshidabad,9
742163,1,1,0,2025-09-20,West Bengal,Murshidabad,9
742181,6,1,0,2025-09-20,West Bengal,Murshidabad,9
742187,7,0,0,2025-09-20,West Bengal,Murshidabad,9
742202,37,4,0,2025-09-20,West Bengal,Murshidabad,9
742223,25,0,0,2025-09-20,West Bengal,Murshidabad,9
742224,27,4,0,2025-09-20,West Bengal,Murshidabad,9
742227,17,0,0,2025-09-20,West Bengal,Murshidabad,9
742232,1,0,0,2025-09-20,West Bengal,Murshidabad,9
742305,9,0,0,2025-09-20,West Bengal,Murshidabad,9
742401,6,0,0,2025-09-20,West Bengal,Murshidabad,9
741122,5,2,0,2025-09-20,West Bengal,Nadia,9
741150,1,0,0,2025-09-20,West Bengal,Nadia,9
741152,8,2,0,2025-09-20,West Bengal,Nadia,9
741155,3,0,0,2025-09-20,West Bengal,Nadia,9
741161,1,0,0,2025-09-20,West Bengal,Nadia,9
741181,2,1,0,2025-09-20,West Bengal,Nadia,9
741222,9,3,0,2025-09-20,West Bengal,Nadia,9
741250,0,1,0,2025-09-20,West Bengal,Nadia,9
741251,1,0,0,2025-09-20,West Bengal,Nadia,9
741301,2,0,0,2025-09-20,West Bengal,Nadia,9
741313,0,4,0,2025-09-20,West Bengal,Nadia,9
741502,8,1,0,2025-09-20,West Bengal,Nadia,9
700049,1,1,0,2025-09-20,West Bengal,,9
700050,2,0,0,2025-09-20,West Bengal,,9
700055,0,3,0,2025-09-20,West Bengal,,9
700059,2,1,0,2025-09-20,West Bengal,,9
700074,2,0,0,2025-09-20,West Bengal,,9
700090,1,1,0,2025-09-20,West Bengal,,9
700109,0,1,0,2025-09-20,West Bengal,,9
700124,2,0,0,2025-09-20,West Bengal,,9
700128,3,2,0,2025-09-20,West Bengal,,9
700135,6,2,0,2025-09-20,West Bengal,,9
700136,4,0,0,2025-09-20,West Bengal,,9
743144,2,0,0,2025-09-20,West Bengal,,9
743221,6,1,0,2025-09-20,West Bengal,,9
743233,1,0,0,2025-09-20,West Bengal,,9
743235,6,1,0,2025-09-20,West Bengal,,9
743248,1,0,0,2025-09-20,West Bengal,,9
743422,10,1,0,2025-09-20,West Bengal,,9
743425,10,4,0,2025-09-20,West Bengal,,9
743426,4,0,0,2025-09-20,West Bengal,,9
743437,1,0,0,2025-09-20,West Bengal,,9
743445,8,2,0,2025-09-20,West Bengal,,9
743446,0,1,0,2025-09-20,West Bengal,,9
743710,3,1,0,2025-09-20,West Bengal,,9
733156,1,0,0,2025-09-20,West Bengal,Uttar Dinajpur,9
743272,1,0,0,2025-09-20,West Bengal,North 24 Parganas,9
743426,3,0,0,2025-09-20,West Bengal,North 24 Parganas,9
713148,4,0,0,2025-09-20,West Bengal,Paschim Bardhaman,9
713303,1,0,0,2025-09-20,West Bengal,Paschim Bardhaman,9
713321,1,0,0,2025-09-20,West Bengal,Paschim Bardhaman,9
713331,1,1,0,2025-09-20,West Bengal,Paschim Bardhaman,9
713337,2,0,0,2025-09-20,West Bengal,Paschim Bardhaman,9
713343,0,1,0,2025-09-20,West Bengal,Paschim Bardhaman,9
713360,1,0,0,2025-09-20,West Bengal,Paschim Bardhaman,9
721101,1,0,0,2025-09-20,West Bengal,Paschim Medinipur,9
721102,8,2,0,2025-09-20,West Bengal,Paschim Medinipur,9
721125,5,1,0,2025-09-20,West Bengal,Paschim Medinipur,9
721127,1,1,0,2025-09-20,West Bengal,Paschim Medinipur,9
721133,11,1,0,2025-09-20,West Bengal,Paschim Medinipur,9
721149,2,2,0,2025-09-20,West Bengal,Paschim Medinipur,9
721155,4,0,0,2025-09-20,West Bengal,Paschim Medinipur,9
721212,6,2,0,2025-09-20,West Bengal,Paschim Medinipur,9
721457,2,1,0,2025-09-20,West Bengal,Paschim Medinipur,9
721502,2,1,0,2025-09-20,West Bengal,Paschim Medinipur,9
712149,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
712410,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
713142,0,0,1,2025-09-20,West Bengal,Purba Bardhaman,9
713143,0,1,0,2025-09-20,West Bengal,Purba Bardhaman,9
713408,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
713512,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
713513,1,0,1,2025-09-20,West Bengal,Purba Bardhaman,9
721131,3,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721151,1,1,0,2025-09-20,West Bengal,Purba Medinipur,9
721152,8,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721168,0,1,0,2025-09-20,West Bengal,Purba Medinipur,9
721401,8,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721423,5,1,0,2025-09-20,West Bengal,Purba Medinipur,9
721430,1,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721431,1,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721432,2,0,1,2025-09-20,West Bengal,Purba Medinipur,9
721433,2,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721434,2,1,0,2025-09-20,West Bengal,Purba Medinipur,9
721440,3,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721441,2,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721444,4,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721448,4,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721449,1,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721602,0,1,0,2025-09-20,West Bengal,Purba Medinipur,9
721651,2,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721652,5,1,0,2025-09-20,West Bengal,Purba Medinipur,9
721657,1,0,0,2025-09-20,West Bengal,Purba Medinipur,9
721658,2,0,0,2025-09-20,West Bengal,Purba Medinipur,9
723102,1,2,0,2025-09-20,West Bengal,,9
723146,0,1,0,2025-09-20,West Bengal,,9
723149,2,2,0,2025-09-20,West Bengal,,9
723152,2,4,0,2025-09-20,West Bengal,,9
723202,12,1,0,2025-09-20,West Bengal,,9
700137,3,2,0,2025-09-20,West Bengal,,9
700144,2,2,0,2025-09-20,West Bengal,,9
700145,1,2,0,2025-09-20,West Bengal,,9
700152,0,1,0,2025-09-20,West Bengal,,9
743318,3,0,0,2025-09-20,West Bengal,,9
743336,1,1,0,2025-09-20,West Bengal,,9
743337,8,4,0,2025-09-20,West Bengal,,9
743349,3,0,0,2025-09-20,West Bengal,,9
743354,1,0,0,2025-09-20,West Bengal,,9
743368,5,1,0,2025-09-20,West Bengal,,9
743374,7,1,0,2025-09-20,West Bengal,,9
743375,1,1,0,2025-09-20,West Bengal,,9
743377,3,0,0,2025-09-20,West Bengal,,9
743503,9,3,0,2025-09-20,West Bengal,,9
743504,4,0,0,2025-09-20,West Bengal,,9
743609,3,3,0,2025-09-20,West Bengal,,9
733125,1,0,0,2025-09-20,West Bengal,Dakshin Dinajpur,9
733145,2,0,0,2025-09-20,West Bengal,Dakshin Dinajpur,9
700103,1,0,0,2025-09-20,West Bengal,South 24 Parganas,9
700137,1,1,0,2025-09-20,West Bengal,South 24 Parganas,9
743329,4,2,0,2025-09-20,West Bengal,South 24 Parganas,9
743332,1,1,0,2025-09-20,West Bengal,South 24 Parganas,9
733130,2,2,0,2025-09-20,West Bengal,Uttar Dinajpur,9
733207,23,16,0,2025-09-20,West Bengal,Uttar Dinajpur,9
733209,15,3,0,2025-09-20,West Bengal,Uttar Dinajpur,9
721133,7,0,0,2025-09-20,West Bengal,,9
721304,0,1,0,2025-09-20,West Bengal,,9
735211,2,0,0,2025-09-20,West Bengal,Alipurduar,9
736182,2,0,0,2025-09-20,West Bengal,Alipurduar,9
722101,8,3,0,2025-09-20,West Bengal,Bankura,9
722110,1,0,0,2025-09-20,West Bengal,Bankura,9
722122,3,1,1,2025-09-20,West Bengal,Bankura,9
722134,7,0,0,2025-09-20,West Bengal,Bankura,9
722140,8,1,0,2025-09-20,West Bengal,Bankura,9
722144,3,1,0,2025-09-20,West Bengal,Bankura,9
722148,2,1,0,2025-09-20,West Bengal,Bankura,9
722160,5,0,0,2025-09-20,West Bengal,Bankura,9
722161,2,0,0,2025-09-20,West Bengal,Bankura,9
722162,1,0,0,2025-09-20,West Bengal,Bankura,9
722205,8,2,0,2025-09-20,West Bengal,Bankura,9
713128,9,4,0,2025-09-20,West Bengal,,9
713142,1,1,0,2025-09-20,West Bengal,,9
713146,5,0,0,2025-09-20,West Bengal,,9
713170,1,0,0,2025-09-20,West Bengal,,9
713205,1,2,0,2025-09-20,West Bengal,,9
713302,10,1,0,2025-09-20,West Bengal,,9
713321,3,0,0,2025-09-20,West Bengal,,9
713325,3,0,0,2025-09-20,West Bengal,,9
713337,1,0,0,2025-09-20,West Bengal,,9
713346,2,0,0,2025-09-20,West Bengal,,9
713347,1,1,0,2025-09-20,West Bengal,,9
713359,3,2,0,2025-09-20,West Bengal,,9
713360,1,1,0,2025-09-20,West Bengal,,9
713377,2,0,0,2025-09-20,West Bengal,,9
713405,4,0,0,2025-09-20,West Bengal,,9
713408,0,1,0,2025-09-20,West Bengal,,9
713428,3,1,0,2025-09-20,West Bengal,,9
713104,0,1,0,2025-09-20,West Bengal,Purba Bardhaman,9
713204,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
713381,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
713422,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
713426,1,0,0,2025-09-20,West Bengal,Purba Bardhaman,9
731121,9,2,0,2025-09-20,West Bengal,Birbhum,9
731124,7,1,0,2025-09-20,West Bengal,Birbhum,9
731130,1,0,0,2025-09-20,West Bengal,Birbhum,9
731201,11,0,0,2025-09-20,West Bengal,Birbhum,9
731214,12,1,0,2025-09-20,West Bengal,Birbhum,9
731215,2,0,0,2025-09-20,West Bengal,Birbhum,9
731219,3,0,0,2025-09-20,West Bengal,Birbhum,9
731241,2,0,0,2025-09-20,West Bengal,Birbhum,9
731303,19,0,0,2025-09-20,West Bengal,Birbhum,9
736145,1,3,0,2025-09-20,West Bengal,Cooch Behar,9
736157,10,2,0,2025-09-20,West Bengal,Cooch Behar,9
736169,2,1,0,2025-09-20,West Bengal,Cooch Behar,9
736173,1,0,0,2025-09-20,West Bengal,Cooch Behar,9
736176,2,3,0,2025-09-20,West Bengal,Cooch Behar,9
736207,0,1,0,2025-09-20,West Bengal,Cooch Behar,9
733102,4,1,0,2025-09-20,West Bengal,Dakshin Dinajpur,9
733127,6,0,0,2025-09-20,West Bengal,Dakshin Dinajpur,9
